协议编号,借据编号,还款期数,应还日期,应还利息,应还本金,应还本息,还款标志
390191062356,120,1,2018-06-29,312.00,12896.55,13208.55,0
390191062356,120,2,2018-07-29,208.83,12999.72,13208.55,0
390191062356,120,3,2018-08-29,104.82,13103.73,13208.55,0
280627779523,118,1,2018-03-21,3456.00,96000.00,99456.00,0
280627779523,118,2,2018-04-21,2880.00,96000.00,98880.00,0
280627779523,118,3,2018-05-21,2304.00,96000.00,98304.00,0
280627779523,118,4,2018-06-21,1728.00,96000.00,97728.00,0
280627779523,118,5,2018-07-21,1152.00,96000.00,97152.00,0
280627779523,118,6,2018-08-21,576.00,96000.00,96576.00,0
071360973845,100,1,2018-05-22,15042.00,417833.35,432875.35,0
071360973845,100,2,2018-06-22,12535.00,417833.33,430368.33,0
071360973845,100,3,2018-07-22,10028.00,417833.33,427861.33,0
071360973845,100,4,2018-08-22,7521.00,417833.33,425354.33,0
071360973845,100,5,2018-09-22,5014.00,417833.33,422847.33,0
071360973845,100,6,2018-10-22,2507.00,417833.33,420340.33,0
210754499772,115,1,2018-07-09,230.00,7590.51,7820.51,0
210754499772,115,2,2018-08-09,154.09,7666.42,7820.51,0
210754499772,115,3,2018-09-09,77.44,7743.07,7820.51,0
301004510964,120,1,2018-08-18,21784.00,141250.36,163034.36,0
301004510964,120,2,2018-09-18,20654.00,142380.36,163034.36,0
301004510964,120,3,2018-10-18,19514.95,143519.41,163034.36,0
301004510964,120,4,2018-11-18,18366.80,144667.56,163034.36,0
301004510964,120,5,2018-12-18,17209.46,145824.90,163034.36,0
301004510964,120,6,2019-01-18,16042.86,146991.50,163034.36,0
301004510964,120,7,2019-02-18,14866.93,148167.43,163034.36,0
301004510964,120,8,2019-03-18,13681.59,149352.77,163034.36,0
301004510964,120,9,2019-04-18,12486.77,150547.59,163034.36,0
301004510964,120,10,2019-05-18,11282.38,151751.98,163034.36,0
301004510964,120,11,2019-06-18,10068.37,152965.99,163034.36,0
301004510964,120,12,2019-07-18,8844.64,154189.72,163034.36,0
301004510964,120,13,2019-08-18,7611.12,155423.24,163034.36,0
301004510964,120,14,2019-09-18,6367.74,156666.62,163034.36,0
301004510964,120,15,2019-10-18,5114.40,157919.96,163034.36,0
301004510964,120,16,2019-11-18,3851.04,159183.32,163034.36,0
301004510964,120,17,2019-12-18,2577.58,160456.78,163034.36,0
301004510964,120,18,2020-01-18,1293.85,161740.51,163034.36,0
271008146079,101,1,2018-02-04,1680.00,39305.70,40985.70,0
271008146079,101,2,2018-03-04,1404.86,39580.84,40985.70,0
271008146079,101,3,2018-04-04,1127.79,39857.91,40985.70,0
271008146079,101,4,2018-05-04,848.79,40136.91,40985.70,0
271008146079,101,5,2018-06-04,567.83,40417.87,40985.70,0
271008146079,101,6,2018-07-04,284.93,40700.77,40985.70,0
070574183958,120,1,2018-08-27,4428.00,0.00,4428.00,0
070574183958,120,2,2018-09-27,4428.00,0.00,4428.00,0
070574183958,120,3,2018-10-27,4428.00,0.00,4428.00,0
070574183958,120,4,2018-11-27,4428.00,0.00,4428.00,0
070574183958,120,5,2018-12-27,4428.00,0.00,4428.00,0
070574183958,120,6,2019-01-27,4428.00,0.00,4428.00,0
070574183958,120,7,2019-02-27,4428.00,0.00,4428.00,0
070574183958,120,8,2019-03-27,4428.00,0.00,4428.00,0
070574183958,120,9,2019-04-27,4428.00,0.00,4428.00,0
070574183958,120,10,2019-05-27,4428.00,0.00,4428.00,0
070574183958,120,11,2019-06-27,4428.00,0.00,4428.00,0
070574183958,120,12,2019-07-27,4428.00,492000.00,496428.00,0
390165645605,113,1,2018-03-28,5565.00,265000.00,270565.00,0
390165645605,113,2,2018-04-28,3710.00,265000.00,268710.00,0
390165645605,113,3,2018-05-28,1855.00,265000.00,266855.00,0
160841281849,114,1,2018-08-10,315.00,2354.53,2669.53,0
160841281849,114,2,2018-09-10,298.52,2371.01,2669.53,0
160841281849,114,3,2018-10-10,281.92,2387.61,2669.53,0
160841281849,114,4,2018-11-10,265.21,2404.32,2669.53,0
160841281849,114,5,2018-12-10,248.38,2421.15,2669.53,0
160841281849,114,6,2019-01-10,231.43,2438.10,2669.53,0
160841281849,114,7,2019-02-10,214.36,2455.17,2669.53,0
160841281849,114,8,2019-03-10,197.18,2472.35,2669.53,0
160841281849,114,9,2019-04-10,179.87,2489.66,2669.53,0
160841281849,114,10,2019-05-10,162.44,2507.09,2669.53,0
160841281849,114,11,2019-06-10,144.89,2524.64,2669.53,0
160841281849,114,12,2019-07-10,127.22,2542.31,2669.53,0
160841281849,114,13,2019-08-10,109.42,2560.11,2669.53,0
160841281849,114,14,2019-09-10,91.50,2578.03,2669.53,0
160841281849,114,15,2019-10-10,73.46,2596.07,2669.53,0
160841281849,114,16,2019-11-10,55.28,2614.25,2669.53,0
160841281849,114,17,2019-12-10,36.98,2632.55,2669.53,0
160841281849,114,18,2020-01-10,18.48,2651.05,2669.53,0
040912569461,106,1,2018-07-05,12775.00,304166.65,316941.65,0
040912569461,106,2,2018-08-05,10645.83,304166.67,314812.50,0
040912569461,106,3,2018-09-05,8516.67,304166.67,312683.33,0
040912569461,106,4,2018-10-05,6387.50,304166.67,310554.17,0
040912569461,106,5,2018-11-05,4258.33,304166.67,308425.00,0
040912569461,106,6,2018-12-05,2129.17,304166.67,306295.83,0
121088293818,106,1,2018-06-05,850.00,28333.34,29183.34,0
121088293818,106,2,2018-07-05,566.67,28333.33,28900.00,0
121088293818,106,3,2018-08-05,283.33,28333.33,28616.67,0
061078278845,115,1,2018-06-22,108.00,3000.00,3108.00,0
061078278845,115,2,2018-07-22,90.00,3000.00,3090.00,0
061078278845,115,3,2018-08-22,72.00,3000.00,3072.00,0
061078278845,115,4,2018-09-22,54.00,3000.00,3054.00,0
061078278845,115,5,2018-10-22,36.00,3000.00,3036.00,0
061078278845,115,6,2018-11-22,18.00,3000.00,3018.00,0
131786689670,116,1,2018-03-09,5720.00,29161.73,34881.73,0
131786689670,116,2,2018-04-09,5428.38,29453.35,34881.73,0
131786689670,116,3,2018-05-09,5133.85,29747.88,34881.73,0
131786689670,116,4,2018-06-09,4836.37,30045.36,34881.73,0
131786689670,116,5,2018-07-09,4535.92,30345.81,34881.73,0
131786689670,116,6,2018-08-09,4232.46,30649.27,34881.73,0
131786689670,116,7,2018-09-09,3925.97,30955.76,34881.73,0
131786689670,116,8,2018-10-09,3616.41,31265.32,34881.73,0
131786689670,116,9,2018-11-09,3303.76,31577.97,34881.73,0
131786689670,116,10,2018-12-09,2987.98,31893.75,34881.73,0
131786689670,116,11,2019-01-09,2669.04,32212.69,34881.73,0
131786689670,116,12,2019-02-09,2346.91,32534.82,34881.73,0
131786689670,116,13,2019-03-09,2021.56,32860.17,34881.73,0
131786689670,116,14,2019-04-09,1692.96,33188.77,34881.73,0
131786689670,116,15,2019-05-09,1361.07,33520.66,34881.73,0
131786689670,116,16,2019-06-09,1025.87,33855.86,34881.73,0
131786689670,116,17,2019-07-09,687.31,34194.42,34881.73,0
131786689670,116,18,2019-08-09,345.32,34536.41,34881.73,0
071368980926,107,1,2018-06-17,35091.00,0.00,35091.00,0
071368980926,107,2,2018-07-17,35091.00,0.00,35091.00,0
071368980926,107,3,2018-08-17,35091.00,3899000.00,3934091.00,0
160608407400,114,1,2018-03-10,675.00,12500.00,13175.00,0
160608407400,114,2,2018-04-10,562.50,12500.00,13062.50,0
160608407400,114,3,2018-05-10,450.00,12500.00,12950.00,0
160608407400,114,4,2018-06-10,337.50,12500.00,12837.50,0
160608407400,114,5,2018-07-10,225.00,12500.00,12725.00,0
160608407400,114,6,2018-08-10,112.50,12500.00,12612.50,0
200930102914,106,1,2018-05-30,48280.00,380681.95,428961.95,0
200930102914,106,2,2018-06-30,44473.18,384488.77,428961.95,0
200930102914,106,3,2018-07-30,40628.29,388333.66,428961.95,0
200930102914,106,4,2018-08-30,36744.96,392216.99,428961.95,0
200930102914,106,5,2018-09-30,32822.79,396139.16,428961.95,0
200930102914,106,6,2018-10-30,28861.39,400100.56,428961.95,0
200930102914,106,7,2018-11-30,24860.39,404101.56,428961.95,0
200930102914,106,8,2018-12-30,20819.37,408142.58,428961.95,0
200930102914,106,9,2019-01-30,16737.95,412224.00,428961.95,0
200930102914,106,10,2019-02-28,12615.71,416346.24,428961.95,0
200930102914,106,11,2019-03-30,8452.25,420509.70,428961.95,0
200930102914,106,12,2019-04-30,4247.12,424714.83,428961.95,0
270314607749,115,1,2018-03-06,2590.00,122474.01,125064.01,0
270314607749,115,2,2018-04-06,1732.68,123331.33,125064.01,0
270314607749,115,3,2018-05-06,869.35,124194.66,125064.01,0
230251423573,105,1,2018-02-28,576.00,0.00,576.00,0
230251423573,105,2,2018-03-30,576.00,0.00,576.00,0
230251423573,105,3,2018-04-30,576.00,0.00,576.00,0
230251423573,105,4,2018-05-30,576.00,0.00,576.00,0
230251423573,105,5,2018-06-30,576.00,0.00,576.00,0
230251423573,105,6,2018-07-30,576.00,0.00,576.00,0
230251423573,105,7,2018-08-30,576.00,0.00,576.00,0
230251423573,105,8,2018-09-30,576.00,0.00,576.00,0
230251423573,105,9,2018-10-30,576.00,0.00,576.00,0
230251423573,105,10,2018-11-30,576.00,0.00,576.00,0
230251423573,105,11,2018-12-30,576.00,0.00,576.00,0
230251423573,105,12,2019-01-30,576.00,96000.00,96576.00,0
071578943519,110,1,2018-04-24,4950.00,82500.00,87450.00,0
071578943519,110,2,2018-05-24,4125.00,82500.00,86625.00,0
071578943519,110,3,2018-06-24,3300.00,82500.00,85800.00,0
071578943519,110,4,2018-07-24,2475.00,82500.00,84975.00,0
071578943519,110,5,2018-08-24,1650.00,82500.00,84150.00,0
071578943519,110,6,2018-09-24,825.00,82500.00,83325.00,0
160845158164,115,1,2018-04-30,5904.00,328000.00,333904.00,0
160845158164,115,2,2018-05-30,3936.00,328000.00,331936.00,0
160845158164,115,3,2018-06-30,1968.00,328000.00,329968.00,0
200420586830,101,1,2018-07-18,2672.00,110447.40,113119.40,0
200420586830,101,2,2018-08-18,1788.42,111330.98,113119.40,0
200420586830,101,3,2018-09-18,897.78,112221.62,113119.40,0
070690734176,111,1,2018-06-05,970.00,15767.19,16737.19,0
070690734176,111,2,2018-07-05,812.33,15924.86,16737.19,0
070690734176,111,3,2018-08-05,653.08,16084.11,16737.19,0
070690734176,111,4,2018-09-05,492.24,16244.95,16737.19,0
070690734176,111,5,2018-10-05,329.79,16407.40,16737.19,0
070690734176,111,6,2018-11-05,165.70,16571.49,16737.19,0
410073384471,116,1,2018-03-10,2766.00,24329.68,27095.68,0
410073384471,116,2,2018-04-10,2620.02,24475.66,27095.68,0
410073384471,116,3,2018-05-10,2473.17,24622.51,27095.68,0
410073384471,116,4,2018-06-10,2325.43,24770.25,27095.68,0
410073384471,116,5,2018-07-10,2176.81,24918.87,27095.68,0
410073384471,116,6,2018-08-10,2027.30,25068.38,27095.68,0
410073384471,116,7,2018-09-10,1876.89,25218.79,27095.68,0
410073384471,116,8,2018-10-10,1725.58,25370.10,27095.68,0
410073384471,116,9,2018-11-10,1573.35,25522.33,27095.68,0
410073384471,116,10,2018-12-10,1420.22,25675.46,27095.68,0
410073384471,116,11,2019-01-10,1266.17,25829.51,27095.68,0
410073384471,116,12,2019-02-10,1111.19,25984.49,27095.68,0
410073384471,116,13,2019-03-10,955.28,26140.40,27095.68,0
410073384471,116,14,2019-04-10,798.44,26297.24,27095.68,0
410073384471,116,15,2019-05-10,640.66,26455.02,27095.68,0
410073384471,116,16,2019-06-10,481.93,26613.75,27095.68,0
410073384471,116,17,2019-07-10,322.25,26773.43,27095.68,0
410073384471,116,18,2019-08-10,161.55,26934.13,27095.68,0
110256797219,120,1,2018-03-25,1416.00,9833.41,11249.41,0
110256797219,120,2,2018-04-25,1357.00,9833.33,11190.33,0
110256797219,120,3,2018-05-25,1298.00,9833.33,11131.33,0
110256797219,120,4,2018-06-25,1239.00,9833.33,11072.33,0
110256797219,120,5,2018-07-25,1180.00,9833.33,11013.33,0
110256797219,120,6,2018-08-25,1121.00,9833.33,10954.33,0
110256797219,120,7,2018-09-25,1062.00,9833.33,10895.33,0
110256797219,120,8,2018-10-25,1003.00,9833.33,10836.33,0
110256797219,120,9,2018-11-25,944.00,9833.33,10777.33,0
110256797219,120,10,2018-12-25,885.00,9833.33,10718.33,0
110256797219,120,11,2019-01-25,826.00,9833.33,10659.33,0
110256797219,120,12,2019-02-25,767.00,9833.33,10600.33,0
110256797219,120,13,2019-03-25,708.00,9833.33,10541.33,0
110256797219,120,14,2019-04-25,649.00,9833.33,10482.33,0
110256797219,120,15,2019-05-25,590.00,9833.33,10423.33,0
110256797219,120,16,2019-06-25,531.00,9833.33,10364.33,0
110256797219,120,17,2019-07-25,472.00,9833.33,10305.33,0
110256797219,120,18,2019-08-25,413.00,9833.33,10246.33,0
110256797219,120,19,2019-09-25,354.00,9833.33,10187.33,0
110256797219,120,20,2019-10-25,295.00,9833.33,10128.33,0
110256797219,120,21,2019-11-25,236.00,9833.33,10069.33,0
110256797219,120,22,2019-12-25,177.00,9833.33,10010.33,0
110256797219,120,23,2020-01-25,118.00,9833.33,9951.33,0
110256797219,120,24,2020-02-25,59.00,9833.33,9892.33,0
270846121210,100,1,2018-06-13,11660.00,64777.74,76437.74,0
270846121210,100,2,2018-07-13,11012.22,64777.78,75790.00,0
270846121210,100,3,2018-08-13,10364.44,64777.78,75142.22,0
270846121210,100,4,2018-09-13,9716.67,64777.78,74494.44,0
270846121210,100,5,2018-10-13,9068.89,64777.78,73846.67,0
270846121210,100,6,2018-11-13,8421.11,64777.78,73198.89,0
270846121210,100,7,2018-12-13,7773.33,64777.78,72551.11,0
270846121210,100,8,2019-01-13,7125.56,64777.78,71903.33,0
270846121210,100,9,2019-02-13,6477.78,64777.78,71255.56,0
270846121210,100,10,2019-03-13,5830.00,64777.78,70607.78,0
270846121210,100,11,2019-04-13,5182.22,64777.78,69960.00,0
270846121210,100,12,2019-05-13,4534.44,64777.78,69312.22,0
270846121210,100,13,2019-06-13,3886.67,64777.78,68664.44,0
270846121210,100,14,2019-07-13,3238.89,64777.78,68016.67,0
270846121210,100,15,2019-08-13,2591.11,64777.78,67368.89,0
270846121210,100,16,2019-09-13,1943.33,64777.78,66721.11,0
270846121210,100,17,2019-10-13,1295.56,64777.78,66073.33,0
270846121210,100,18,2019-11-13,647.78,64777.78,65425.56,0
171365010578,106,1,2018-03-05,6900.00,381042.51,387942.51,0
171365010578,106,2,2018-04-05,4613.74,383328.77,387942.51,0
171365010578,106,3,2018-05-05,2313.79,385628.72,387942.51,0
181190927205,103,1,2018-07-13,470.00,1958.41,2428.41,0
181190927205,103,2,2018-08-13,450.42,1958.33,2408.75,0
181190927205,103,3,2018-09-13,430.83,1958.33,2389.17,0
181190927205,103,4,2018-10-13,411.25,1958.33,2369.58,0
181190927205,103,5,2018-11-13,391.67,1958.33,2350.00,0
181190927205,103,6,2018-12-13,372.08,1958.33,2330.42,0
181190927205,103,7,2019-01-13,352.50,1958.33,2310.83,0
181190927205,103,8,2019-02-13,332.92,1958.33,2291.25,0
181190927205,103,9,2019-03-13,313.33,1958.33,2271.67,0
181190927205,103,10,2019-04-13,293.75,1958.33,2252.08,0
181190927205,103,11,2019-05-13,274.17,1958.33,2232.50,0
181190927205,103,12,2019-06-13,254.58,1958.33,2212.92,0
181190927205,103,13,2019-07-13,235.00,1958.33,2193.33,0
181190927205,103,14,2019-08-13,215.42,1958.33,2173.75,0
181190927205,103,15,2019-09-13,195.83,1958.33,2154.17,0
181190927205,103,16,2019-10-13,176.25,1958.33,2134.58,0
181190927205,103,17,2019-11-13,156.67,1958.33,2115.00,0
181190927205,103,18,2019-12-13,137.08,1958.33,2095.42,0
181190927205,103,19,2020-01-13,117.50,1958.33,2075.83,0
181190927205,103,20,2020-02-13,97.92,1958.33,2056.25,0
181190927205,103,21,2020-03-13,78.33,1958.33,2036.67,0
181190927205,103,22,2020-04-13,58.75,1958.33,2017.08,0
181190927205,103,23,2020-05-13,39.17,1958.33,1997.50,0
181190927205,103,24,2020-06-13,19.58,1958.33,1977.92,0
181127873579,117,1,2018-04-15,198.00,3666.65,3864.65,0
181127873579,117,2,2018-05-15,165.00,3666.67,3831.67,0
181127873579,117,3,2018-06-15,132.00,3666.67,3798.67,0
181127873579,117,4,2018-07-15,99.00,3666.67,3765.67,0
181127873579,117,5,2018-08-15,66.00,3666.67,3732.67,0
181127873579,117,6,2018-09-15,33.00,3666.67,3699.67,0
250828734389,118,1,2018-02-28,168.00,4000.00,4168.00,0
250828734389,118,2,2018-03-30,140.00,4000.00,4140.00,0
250828734389,118,3,2018-04-30,112.00,4000.00,4112.00,0
250828734389,118,4,2018-05-30,84.00,4000.00,4084.00,0
250828734389,118,5,2018-06-30,56.00,4000.00,4056.00,0
250828734389,118,6,2018-07-30,28.00,4000.00,4028.00,0
260936243226,106,1,2018-08-01,848.00,5498.55,6346.55,0
260936243226,106,2,2018-09-01,804.01,5542.54,6346.55,0
260936243226,106,3,2018-10-01,759.67,5586.88,6346.55,0
260936243226,106,4,2018-11-01,714.98,5631.57,6346.55,0
260936243226,106,5,2018-12-01,669.92,5676.63,6346.55,0
260936243226,106,6,2019-01-01,624.51,5722.04,6346.55,0
260936243226,106,7,2019-02-01,578.73,5767.82,6346.55,0
260936243226,106,8,2019-03-01,532.59,5813.96,6346.55,0
260936243226,106,9,2019-04-01,486.08,5860.47,6346.55,0
260936243226,106,10,2019-05-01,439.20,5907.35,6346.55,0
260936243226,106,11,2019-06-01,391.94,5954.61,6346.55,0
260936243226,106,12,2019-07-01,344.30,6002.25,6346.55,0
260936243226,106,13,2019-08-01,296.28,6050.27,6346.55,0
260936243226,106,14,2019-09-01,247.88,6098.67,6346.55,0
260936243226,106,15,2019-10-01,199.09,6147.46,6346.55,0
260936243226,106,16,2019-11-01,149.91,6196.64,6346.55,0
260936243226,106,17,2019-12-01,100.34,6246.21,6346.55,0
260936243226,106,18,2020-01-01,50.47,6296.08,6346.55,0
151198392157,116,1,2018-05-13,48800.00,271111.13,319911.13,0
151198392157,116,2,2018-06-13,46088.89,271111.11,317200.00,0
151198392157,116,3,2018-07-13,43377.78,271111.11,314488.89,0
151198392157,116,4,2018-08-13,40666.67,271111.11,311777.78,0
151198392157,116,5,2018-09-13,37955.56,271111.11,309066.67,0
151198392157,116,6,2018-10-13,35244.44,271111.11,306355.56,0
151198392157,116,7,2018-11-13,32533.33,271111.11,303644.44,0
151198392157,116,8,2018-12-13,29822.22,271111.11,300933.33,0
151198392157,116,9,2019-01-13,27111.11,271111.11,298222.22,0
151198392157,116,10,2019-02-13,24400.00,271111.11,295511.11,0
151198392157,116,11,2019-03-13,21688.89,271111.11,292800.00,0
151198392157,116,12,2019-04-13,18977.78,271111.11,290088.89,0
151198392157,116,13,2019-05-13,16266.67,271111.11,287377.78,0
151198392157,116,14,2019-06-13,13555.56,271111.11,284666.67,0
151198392157,116,15,2019-07-13,10844.44,271111.11,281955.56,0
151198392157,116,16,2019-08-13,8133.33,271111.11,279244.44,0
151198392157,116,17,2019-09-13,5422.22,271111.11,276533.33,0
151198392157,116,18,2019-10-13,2711.11,271111.11,273822.22,0
270573586299,111,1,2018-08-19,31030.00,0.00,31030.00,0
270573586299,111,2,2018-09-19,31030.00,0.00,31030.00,0
270573586299,111,3,2018-10-19,31030.00,0.00,31030.00,0
270573586299,111,4,2018-11-19,31030.00,0.00,31030.00,0
270573586299,111,5,2018-12-19,31030.00,0.00,31030.00,0
270573586299,111,6,2019-01-19,31030.00,3103000.00,3134030.00,0
040910490358,100,1,2018-06-14,6979.00,83083.37,90062.37,0
040910490358,100,2,2018-07-14,6397.42,83083.33,89480.75,0
040910490358,100,3,2018-08-14,5815.83,83083.33,88899.17,0
040910490358,100,4,2018-09-14,5234.25,83083.33,88317.58,0
040910490358,100,5,2018-10-14,4652.67,83083.33,87736.00,0
040910490358,100,6,2018-11-14,4071.08,83083.33,87154.42,0
040910490358,100,7,2018-12-14,3489.50,83083.33,86572.83,0
040910490358,100,8,2019-01-14,2907.92,83083.33,85991.25,0
040910490358,100,9,2019-02-14,2326.33,83083.33,85409.67,0
040910490358,100,10,2019-03-14,1744.75,83083.33,84828.08,0
040910490358,100,11,2019-04-14,1163.17,83083.33,84246.50,0
040910490358,100,12,2019-05-14,581.58,83083.33,83664.92,0
071583840928,110,1,2018-05-15,3066.00,144982.75,148048.75,0
071583840928,110,2,2018-06-15,2051.12,145997.63,148048.75,0
071583840928,110,3,2018-07-15,1029.13,147019.62,148048.75,0
270321166547,115,1,2018-08-18,186.00,10333.34,10519.34,0
270321166547,115,2,2018-09-18,124.00,10333.33,10457.33,0
270321166547,115,3,2018-10-18,62.00,10333.33,10395.33,0
270828307813,111,1,2018-07-29,108.00,1955.47,2063.47,0
270828307813,111,2,2018-08-29,90.40,1973.07,2063.47,0
270828307813,111,3,2018-09-29,72.64,1990.83,2063.47,0
270828307813,111,4,2018-10-29,54.73,2008.74,2063.47,0
270828307813,111,5,2018-11-29,36.65,2026.82,2063.47,0
270828307813,111,6,2018-12-29,18.40,2045.07,2063.47,0
151194311266,118,1,2018-07-27,216.00,1024.93,1240.93,0
151194311266,118,2,2018-08-27,207.80,1033.13,1240.93,0
151194311266,118,3,2018-09-27,199.54,1041.39,1240.93,0
151194311266,118,4,2018-10-27,191.20,1049.73,1240.93,0
151194311266,118,5,2018-11-27,182.81,1058.12,1240.93,0
151194311266,118,6,2018-12-27,174.34,1066.59,1240.93,0
151194311266,118,7,2019-01-27,165.81,1075.12,1240.93,0
151194311266,118,8,2019-02-27,157.21,1083.72,1240.93,0
151194311266,118,9,2019-03-27,148.54,1092.39,1240.93,0
151194311266,118,10,2019-04-27,139.80,1101.13,1240.93,0
151194311266,118,11,2019-05-27,130.99,1109.94,1240.93,0
151194311266,118,12,2019-06-27,122.11,1118.82,1240.93,0
151194311266,118,13,2019-07-27,113.16,1127.77,1240.93,0
151194311266,118,14,2019-08-27,104.14,1136.79,1240.93,0
151194311266,118,15,2019-09-27,95.04,1145.89,1240.93,0
151194311266,118,16,2019-10-27,85.88,1155.05,1240.93,0
151194311266,118,17,2019-11-27,76.64,1164.29,1240.93,0
151194311266,118,18,2019-12-27,67.32,1173.61,1240.93,0
151194311266,118,19,2020-01-27,57.93,1183.00,1240.93,0
151194311266,118,20,2020-02-27,48.47,1192.46,1240.93,0
151194311266,118,21,2020-03-27,38.93,1202.00,1240.93,0
151194311266,118,22,2020-04-27,29.31,1211.62,1240.93,0
151194311266,118,23,2020-05-27,19.62,1221.31,1240.93,0
151194311266,118,24,2020-06-27,9.73,1231.20,1240.93,0
160280171728,102,1,2018-02-28,170.00,0.00,170.00,0
160280171728,102,2,2018-03-29,170.00,0.00,170.00,0
160280171728,102,3,2018-04-29,170.00,0.00,170.00,0
160280171728,102,4,2018-05-29,170.00,0.00,170.00,0
160280171728,102,5,2018-06-29,170.00,0.00,170.00,0
160280171728,102,6,2018-07-29,170.00,17000.00,17170.00,0
180597398941,104,1,2018-08-04,19632.00,0.00,19632.00,0
180597398941,104,2,2018-09-04,19632.00,0.00,19632.00,0
180597398941,104,3,2018-10-04,19632.00,2454000.00,2473632.00,0
120697766719,102,1,2018-05-23,684.00,12666.65,13350.65,0
120697766719,102,2,2018-06-23,570.00,12666.67,13236.67,0
120697766719,102,3,2018-07-23,456.00,12666.67,13122.67,0
120697766719,102,4,2018-08-23,342.00,12666.67,13008.67,0
120697766719,102,5,2018-09-23,228.00,12666.67,12894.67,0
120697766719,102,6,2018-10-23,114.00,12666.67,12780.67,0
181106003939,102,1,2018-08-11,5802.00,0.00,5802.00,0
181106003939,102,2,2018-09-11,5802.00,0.00,5802.00,0
181106003939,102,3,2018-10-11,5802.00,967000.00,972802.00,0
180586070999,105,1,2018-02-15,1197.00,0.00,1197.00,0
180586070999,105,2,2018-03-15,1197.00,0.00,1197.00,0
180586070999,105,3,2018-04-15,1197.00,0.00,1197.00,0
180586070999,105,4,2018-05-15,1197.00,0.00,1197.00,0
180586070999,105,5,2018-06-15,1197.00,0.00,1197.00,0
180586070999,105,6,2018-07-15,1197.00,0.00,1197.00,0
180586070999,105,7,2018-08-15,1197.00,0.00,1197.00,0
180586070999,105,8,2018-09-15,1197.00,0.00,1197.00,0
180586070999,105,9,2018-10-15,1197.00,0.00,1197.00,0
180586070999,105,10,2018-11-15,1197.00,0.00,1197.00,0
180586070999,105,11,2018-12-15,1197.00,0.00,1197.00,0
180586070999,105,12,2019-01-15,1197.00,171000.00,172197.00,0
390173344258,102,1,2018-06-01,1080.00,30000.00,31080.00,0
390173344258,102,2,2018-07-01,900.00,30000.00,30900.00,0
390173344258,102,3,2018-08-01,720.00,30000.00,30720.00,0
390173344258,102,4,2018-09-01,540.00,30000.00,30540.00,0
390173344258,102,5,2018-10-01,360.00,30000.00,30360.00,0
390173344258,102,6,2018-11-01,180.00,30000.00,30180.00,0
251044900066,107,1,2018-03-22,6680.00,0.00,6680.00,0
251044900066,107,2,2018-04-22,6680.00,0.00,6680.00,0
251044900066,107,3,2018-05-22,6680.00,835000.00,841680.00,0
240225099498,103,1,2018-07-28,2576.00,53666.65,56242.65,0
240225099498,103,2,2018-08-28,2146.67,53666.67,55813.33,0
240225099498,103,3,2018-09-28,1717.33,53666.67,55384.00,0
240225099498,103,4,2018-10-28,1288.00,53666.67,54954.67,0
240225099498,103,5,2018-11-28,858.67,53666.67,54525.33,0
240225099498,103,6,2018-12-28,429.33,53666.67,54096.00,0
111578876436,118,1,2018-02-12,64.00,666.63,730.63,0
111578876436,118,2,2018-03-12,58.67,666.67,725.33,0
111578876436,118,3,2018-04-12,53.33,666.67,720.00,0
111578876436,118,4,2018-05-12,48.00,666.67,714.67,0
111578876436,118,5,2018-06-12,42.67,666.67,709.33,0
111578876436,118,6,2018-07-12,37.33,666.67,704.00,0
111578876436,118,7,2018-08-12,32.00,666.67,698.67,0
111578876436,118,8,2018-09-12,26.67,666.67,693.33,0
111578876436,118,9,2018-10-12,21.33,666.67,688.00,0
111578876436,118,10,2018-11-12,16.00,666.67,682.67,0
111578876436,118,11,2018-12-12,10.67,666.67,677.33,0
111578876436,118,12,2019-01-12,5.33,666.67,672.00,0
111565803108,118,1,2018-04-03,1020.00,33662.26,34682.26,0
111565803108,118,2,2018-05-03,683.38,33998.88,34682.26,0
111565803108,118,3,2018-06-03,343.40,34338.86,34682.26,0
160898175798,111,1,2018-08-06,104.00,0.00,104.00,0
160898175798,111,2,2018-09-06,104.00,0.00,104.00,0
160898175798,111,3,2018-10-06,104.00,0.00,104.00,0
160898175798,111,4,2018-11-06,104.00,0.00,104.00,0
160898175798,111,5,2018-12-06,104.00,0.00,104.00,0
160898175798,111,6,2019-01-06,104.00,13000.00,13104.00,0
071328835816,108,1,2018-08-11,6712.00,139833.35,146545.35,0
071328835816,108,2,2018-09-11,5593.33,139833.33,145426.67,0
071328835816,108,3,2018-10-11,4474.67,139833.33,144308.00,0
071328835816,108,4,2018-11-11,3356.00,139833.33,143189.33,0
071328835816,108,5,2018-12-11,2237.33,139833.33,142070.67,0
071328835816,108,6,2019-01-11,1118.67,139833.33,140952.00,0
071363214457,103,1,2018-07-16,27610.00,115041.59,142651.59,0
071363214457,103,2,2018-08-16,26459.58,115041.67,141501.25,0
071363214457,103,3,2018-09-16,25309.17,115041.67,140350.83,0
071363214457,103,4,2018-10-16,24158.75,115041.67,139200.42,0
071363214457,103,5,2018-11-16,23008.33,115041.67,138050.00,0
071363214457,103,6,2018-12-16,21857.92,115041.67,136899.58,0
071363214457,103,7,2019-01-16,20707.50,115041.67,135749.17,0
071363214457,103,8,2019-02-16,19557.08,115041.67,134598.75,0
071363214457,103,9,2019-03-16,18406.67,115041.67,133448.33,0
